row ID,row m/z,row retention time,10_QC.CDF Peak area,11_Callo_52_9mg_3.CDF Peak area,12_Brote_14_5mg_1.CDF Peak area,13_Brote_50 _ 1mg_3.CDF Peak area,15_Brote_76_08mg_1.CDF Peak area,14_Brote_44_2 mg_2.CDF Peak area,16_Brote_25_ 3 mg_1.CDF Peak area,17_Brote_33_5 mg_3.CDF Peak area,18_Brote_6_6mg_2.CDF Peak area,19_Brote_22_3mg_2.CDF Peak area,20_Brote_6_6mg_1.CDF Peak area,21_QC.CDF Peak area,22_Brote_76_08mg_2.CDF Peak area,23_Brote_50 _ 1mg_2.CDF Peak area,24_Brote_33_4mg_1.CDF Peak area,25_Brote_44_2 mg_3.CDF Peak area,26_Brote_6_8mg_1.CDF Peak area,27_Brote_12_5mg_2.CDF Peak area,28_Brote_24_ 8mg_3.CDF Peak area,29_Brote_25_ 3 mg_3.CDF Peak area,30_Brote_33_4mg_2.CDF Peak area,31_Brote_22_3mg_3.CDF Peak area,32_QC.CDF Peak area,34_Brote_14_5mg_2.CDF Peak area,36_Callo_40_2mg_1.CDF Peak area,35_Brote_76_08mg_3.CDF Peak area,37_Brote_27_8 mg_1.CDF Peak area,38_Callo_40_2mg_3.CDF Peak area,39_Callo_52_9mg_1.CDF Peak area,40_Brote_6_6mg_2.CDF Peak area,41_Brote_12_5mg_3.CDF Peak area,42_Callo_56_2mg_2.CDF Peak area,43_Brote_33_5 mg_2.CDF Peak area,44_QC.CDF Peak area,45_Callo_52_9mg_2.CDF Peak area,46_Brote_33_4mg_3.CDF Peak area,47_Brote_12_5mg_1.CDF Peak area,48_Brote_6_8mg_3.CDF Peak area,49_Brote_27_8 mg_2.CDF Peak area,50_Brote_24_ 8mg_1.CDF Peak area,51_Brote_33_5 mg_1.CDF Peak area,52_Brote_14_5mg_3.CDF Peak area,53_Brote_24_ 8mg_2.CDF Peak area,54_Brote_44_2 mg_1.CDF Peak area,55_QC.CDF Peak area,57_Brote_27_8 mg_3.CDF Peak area,58_Brote_22_3mg_1.CDF Peak area,59_Callo_40_2mg_2.CDF Peak area,5_Ext_blank.CDF Peak area,60_Brote_50 _ 1mg_1.CDF Peak area,61_Callo_56_2mg_3.CDF Peak area,62_Callo_56_2mg_1.CDF Peak area,63_Brote_6_8mg_2.CDF Peak area,64_Brote_25_ 3 mg_2.CDF Peak area,65_QC.CDF Peak area,66_QC.CDF Peak area,9_QC.CDF Peak area
832,0,35.47,0.0,15013.21020252292,35.32455156795928,86.75389231799058,131.07159061423667,258.97890212713025,188.44143337165823,6.914939437775482,631.7181214687157,52.30492216821344,277.92626442816555,0.0,15.53830252469351,208.11311090062256,0.0,647.2377811496021,103.70007738794024,750.750888116574,238.232512898493,176.0474546042211,194.95179527701316,280.24983787017493,0.0,191.64166852315654,111.58792415087166,909.1965237866507,114.9205956001358,526.3235556471482,4141.363207816781,689.3218059180052,665.000203919176,816.194203790097,0.0,741.7949496873787,1517.6993301598466,100.73519495130873,0.0,0.0,0.0,0.0,336.10238001645087,159.52779697700404,2.2249977511959447,33.89848424637244,0.0,0.0,0.0,194.77430565467603,0.0,879.4107860076844,0.0,0.0,0.0,12.132998867404703,162.3661619748487,180.2617839442974,40.57211876212296
833,0,35.62,0.8925855683678536,22.01973136408023,0.7524989898874708,832.2176620022632,2.8650536310692063,0.6499237479766301,5.268878127244043,3.6039746589162616,610.7474352828008,223.06788967571342,642.1197842398208,5.478931104518918,6.1206792650483335,165.57156107363855,15.20743576933354,830.2493970561088,7.383129994580842,3.3386525195876984,11.834961678204428,4.00736832560533,3.0301799671550698,6.51289314720747,7348.072748776082,25.24833535725033,211.14003134953282,12.953633184319095,1.0842457279668676,9.280154056437915,0.2608105837575139,5.544183815301804,7.852499815389968,11.111409116086246,0.4428372119073247,4.798437035177933,6.216598847357685,15.49487342369623,4.862571588963677,10.0659850335141,4.021184135467261,4.896368688186527,5.430457684119109,10.881302255318044,22.48876438752181,11.29164926267925,0.4462824341931845,3.7557257332305314,1.0829496075646974,6.698318018890718,0.061846656306259525,362.95578888233126,1.398705232520959,18.954011288763848,3.8868991076711694,8.062750413124025,8712.732693263291,0.0,2.835438011911634
834,0,35.66,0.021434823108692658,0.2642104996928256,0.1648675820970141,0.34841956052773004,0.341204671317629,121.54739891831102,2.337832534955466,0.3396132227452232,0.0,0.20153546638060335,5.7418426521263815,150.48111708322892,0.13941082898179066,0.14736406917785638,0.34026209484673803,0.11131038383063234,0.13419547406800672,3.5907383811732165,151.63814099069418,0.40872168418519866,0.24064269220289394,0.0692790336023457,0.22592401266402046,0.2956067497483274,0.22128754092531874,0.3710909520164553,0.08679532317990897,153.72945117188155,0.6748088829171318,4.506461790093061,0.1696700411664945,6.0669406543518365,3.357456379106141,0.19739090462981013,4.221716117456015,0.16605598224439866,0.14106415704355926,0.20609459235267089,5.086144602616764,9.297052033104244,3.1212293430121694,0.2573902575505407,279.99984175227104,6.976671685635345,4.018187508013904,0.059293294093094334,8.45665134295858,0.2662732194967766,0.1512604316095708,10.867608847407746,5.640815975068438,0.14261998877383644,0.006286063845157973,0.15530295518817192,0.1720468969066249,11870.278221073879,0.0025462111512815143
835,0,35.83,11339.163557640759,26918.037050960455,15557.311664573359,24000.765449236642,25062.731872099444,35142.11901905987,12149.928019334382,24133.678562836787,216114.20007435212,39676.49099393723,268035.7031647585,46687.92258405624,37015.041188618336,60486.48216943108,33887.493947760544,73128.46745231206,9031.686658662378,7697.2991459122495,101558.79696121828,25202.27706753165,43307.00165638537,88907.71402821416,125067.576073331,127127.2660758276,56937.279084100286,55531.316184855736,116203.91442117795,58887.59815199075,146742.1938573227,309847.3840499198,24452.549870668983,85238.40945446504,90194.02608727153,80887.35435571102,196127.0134447671,65350.87517267206,24712.204283380943,30481.71646218965,145205.22338048535,240873.31514647228,93487.93258814643,178676.90402242308,207715.5830741049,92928.18829176396,143724.71381434138,156867.7002524531,128506.14943846466,88838.76561016965,109.16902162264654,113324.08865067687,146755.82345093857,142167.48605625864,35050.195351546434,62131.621575450925,64876.16132396832,130173.38148813836,26781.20059405685
836,0,35.91,0.0,799.6269609782548,261.7845229185304,272.08485576604005,0.0,619.8584129878474,11.72965378522884,0.0,144.63135313377202,0.0,0.0,69.1849337534737,1076.0207938761039,124.4709339666642,565.6595003695841,279.548362107093,96.98086848569088,155.41333305900883,807.2810497530223,0.0,117.54361007961501,617.2070056124647,835.0066478153431,305.08384502430164,77.27464777784492,17.99922837762748,342.56169537697275,0.0,0.0,1384.7042780827048,328.0725992655597,482.4453893314622,0.0,0.0,528.1293764025912,32.907944771900084,278.5721540877066,1697.815551305881,121.62722338188114,258.41213009239254,0.0,0.0,163.860726083775,196.7793958754893,0.0,132.66966728294705,0.0,43.394361844017446,121.58791506384064,74.59745745976284,26.668148727796158,1012.3191242502264,8.140157808230466,0.0,0.0,0.0,413.6471740216371
837,0,35.91,0.0,2.220977431250754,0.0,4.823952591865545,0.0,0.4709674482637281,481.22366587626135,159.73282216382225,2.092485783932987,0.0,0.0,551.1070859031619,0.0,80.363833488201,0.0,0.0,5.961519427165485,6.838975628243643,0.0,364.09307462272886,0.0,0.4651490464879006,0.8021185314355058,0.0,0.3567593279008145,0.006606770754015794,0.2566470559939735,0.0,1376.6719649525437,332.0850090417628,0.0,0.0,992.1396569164044,0.0,458.9117774033294,0.0,1.2041942676560269,266.1837704427479,381.1573837222226,2262.275056013953,2.7165834300358305,0.0,254.07713502425807,331.8928723354785,0.0,0.0,0.0,1.9039454358469148,0.0,1.1426279423292782,675.1625932593016,0.0,0.0,404.15131362245836,0.0,0.0,262.82751816451645
838,0,35.91,0.0,0.0,114.21154710138626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.3878514935229,0.0,106.77166984616976,80.72752457873298,0.0,0.0,0.0,0.0,0.0,12.497598849857864,0.0,0.0,1197.4930268252385,0.0,0.0,6.491100844411568,0.0,0.0,0.0,0.0,10.293729370519838,0.0,682.7759747220923,710.0334029053156,0.0,63.08164080929416,0.0,0.0,0.0,0.0,150.6011432666091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.88873585792282,0.0,2.5676228157930883,0.0,5.020967874104244,629.4730251456185,0.0,298.62924470464014,0.0
839,0,36.02,0.0,53.80726424692275,0.0,0.0,112.99423380025671,98.40278678478495,382.51630856002345,0.0,1306.7333371929215,698.6639675781247,1297.8719992137253,36.21820476212105,301.41391533859434,0.0,64.34565537891511,0.0,1167.5694498081625,909.0975532066968,707.1382099420192,458.0597327416476,650.2372463347667,2112.455478197865,1420.5959181467756,1212.7961281772098,534.4841066467999,41.89528840338362,640.1702129132143,0.0,0.0,2595.290037298194,1749.7187133370542,0.0,1128.5345559490509,1998.1341187766636,689.3292534734076,1347.8758090817025,3.4964291326552863,4246.706193086389,1998.4167166400234,1.8266139712538767,0.0,1343.3987008008642,1427.883008780887,553.8531036410335,3049.456735823299,1674.3294558414434,5425.995663228534,1589.1762258631275,19.846868152261422,373.220355631059,323.2400133020593,555.6396996089555,5776.972366381572,2466.4837411968106,2247.181375526061,3540.5889852444648,59.27423340554058
840,0,36.02,1028.9243163211947,189.35450433182174,1023.7707729773892,1707.346700986897,1850.953369338223,449.61129233618914,427.7233570037657,368.9529438629195,1106.8929585091894,743.0309179930932,5151.207759141139,90.61223290207636,827.0649369532252,1257.0857464488495,569.6806730513175,1959.873587558856,517.3432613432644,490.2593410529658,300.66470351569325,493.8498880214218,2849.59877069766,161.93992299465089,1052.0354442490109,1225.1884332707998,345.5041545718576,556.4259703338587,1214.9340084933522,697.0356094143189,2229.5825345695384,4433.337652697762,130.01792495915706,2730.3451539536763,592.9368161023026,2445.9857397839146,50.67685090003198,399.44728553004586,36.844861653740146,0.0,55.714506083780726,73.26168870902833,1873.377946805979,224.0620890283541,220.27101402432965,1794.1195843431688,1041.3473794534018,45.11238116085953,0.0,0.0,123.41810210862249,19.70144373275852,1964.92047737474,1762.209342388364,0.0,272.7189603984618,319.93569275539414,959.833469071998,149.39805308061796
841,0,36.11,0.0,1018.2740811344008,136.0137246285081,408.9460754517245,206.61252326890343,500.98485299263314,123.16654957192638,645.1947123289883,3.076766396417446,0.0,418.85637560239996,0.0,1821.3035719350266,210.6871554514753,0.0,323.3908917404375,1657.9521389357847,255.24957765716272,454.5321653493808,0.0,194.83671895569245,0.0,195.60943153055214,788.2641733990877,0.0,0.0,0.0,1000.2268224821277,643.6607510029331,281.52402262243794,421.93510857739005,16.25855115001245,0.0,0.0,11.067037987284577,171.8769927086734,0.0,644.6044502115043,592.7560898891428,767.4380573620808,1521.2698812388185,29.33726311016155,1716.0617937195868,513.4175536923784,295.9718890755356,0.0,45.85363044501399,213.44153657694287,1003.4179283938437,469.50885166041314,1041.8867699872458,47.117144678464136,0.0,1219.095914522972,520.2151523728047,0.0,711.6640803798651
842,0,36.11,977.5271500062653,0.0,176.50950240729546,217.806968432653,265.4447418498081,0.0,453.15345789947924,145.03339013045655,442.7317409818563,0.0,282.0353600145849,1832.701564454634,0.0,28.929665119524856,0.0,133.41218105747953,0.0,627.0084203496741,987.7659585789114,0.0,474.0625455984978,72.22413213256179,215.6591580130468,57.042279384960445,187.80973437250748,79.16375424197247,0.0,577.6683478201121,73.1955585029152,166.46894520091524,0.0,0.0,1678.618940230409,1058.0762561232532,209.1077068900336,1402.6883957331845,0.0,0.0,115.37812364273995,8.365303062592544,0.0,0.0,0.0,29.839986318966226,13.747461049163993,410.0531061743856,0.0,534.0166312222839,0.0,379.72980123114405,0.0,0.0,874.5571461583702,442.89560905674523,729.8611466264908,959.2865898789996,66.45350925197965
843,0,36.11,213.6724884235683,101.19476164458251,109.3648255890974,177.07672047054672,0.0,1152.3854404427561,140.38600463365836,0.0,0.0,70.90297392070914,0.0,0.0,207.42747108768867,0.0,0.0,878.6355533341357,0.0,620.4368532545984,0.0,0.0,96.77274447972624,1848.9858965482315,0.0,0.0,103.30494103428002,929.7230677473856,957.7054590199212,173.718374221208,0.0,279.7622267189473,47.30258934434724,0.0,0.0,0.0,0.0,65.72713871092648,768.0625138401542,0.0,44.65700628213357,118.7932430650534,0.0,0.0,0.0,181.34193534941085,0.0,914.5385458469327,0.0,0.0,30.200173361984195,46.34976515319763,0.0,1068.2185235169964,106.33273821089388,0.0,0.0,0.0,0.0
844,0,36.11,0.0,111.3798528108862,84.85597825662701,90.47159920060156,832.2787410616913,112.16770409402508,329.4557077290963,4.8259305347020645,237.175231335215,1320.309697951138,14.621080794255807,109.63100063732624,40.989309495034924,58.538863743254396,0.0,0.0,0.0,0.0,0.0,2006.2883440050118,966.4316477909076,0.0,286.92923436615024,63.122677162481565,548.4272998676709,0.0,194.31925195132786,0.0,273.52750350201234,111.66883753700745,255.6096033791707,632.0626685781185,0.0,23.434118989677753,324.0098550553635,0.0,1165.2271992067924,0.0,0.0,237.6469285178212,0.0,154.86677361029155,0.0,0.0,210.54453525845489,0.0,1.6578626768683322,39.71883324785154,125.01037167546156,63.18524598017829,0.0,177.19115128887051,0.0,0.0,0.0,31.62889252041914,107.38787531797495
845,0,36.14,0.0,0.0,52.377452979396246,1841.6113425144088,1431.6564405802535,0.0,931.8578373462393,1019.3293888770166,0.0,29.07547460624061,474.2549523152446,433.82999771367884,377.6888843924616,1602.2781798188973,1208.9777849888694,552.8713078461494,1006.3409463066682,377.54494817479036,2168.80876459544,527.1488359842275,470.2630022386167,59.94502797648555,81.52339776845147,1041.8346997570036,415.78290013811625,0.0,40.81842359565258,409.92858146063,0.0,493.8722684098194,319.2823396360359,697.087463964797,177.29268697185105,0.0,0.0,285.546766988496,491.93766756488,673.0398851871272,0.0,91.77409345371052,57.321154952792085,59.15732237482249,2047.7280838119345,231.38093612918368,0.0,0.0,0.0,293.21069042704937,1179.488322748836,962.4785447477316,185.25942090956315,255.64583474351625,335.36583753148926,143.30938598544046,0.0,0.0,424.5399132345684
846,0,36.14,794.2180697477874,1948.6968710613392,480.8651137148558,0.0,0.0,963.2775411232809,0.0,0.0,2497.521177110866,569.6797835426128,52.333260442720864,0.0,1.7897324189272206,25.3103667630328,103.35912334528672,8.216479596723959,0.0,36.67470467986286,0.0,716.6123131574586,152.20762672440932,5.646545947278486,242.5396541059763,308.8979572959482,2.5743482609721178,0.0,80.58460689985289,387.42947563695367,12.969905406326461,1.4259963406706384,195.65563901894544,92.65236515709768,35.98840991937319,451.6582723282682,53.636469956371315,0.0,3.525713942086318,575.4464244752457,86.05532512070567,4.264150211214727,102.74118673006228,0.0,629.6670880680565,258.20327378376487,0.0,0.0,0.0,0.0,0.0,0.0,278.35733580621115,0.0,182.4916850727636,110.0634983106535,0.0,0.0,444.5076445113299
847,0,36.14,23.758886088225232,0.0,0.0,0.0,41.32277165568304,0.0,0.0,0.0,0.0,658.3650718538763,0.0,0.0,13.997583287790176,0.0,0.0,0.0,0.0,275.02854768856145,0.0,0.0,11.503933177963727,13.761807257901976,2.4913109795119524,0.0,5.405003073015653,0.0,2.3815866407279804,0.0,330.76937191340625,0.0,0.0,2.157185737655066,0.9346461767893384,0.0,0.0,0.0,20.69538751664481,7.964969565932628,0.0,293.84668368993334,4.6920033725270365,0.0,5.215293322590218,34.66346646569457,3313.161335921511,0.0,0.0,0.0,0.0,0.0,21.02526234078102,281.3952911366951,0.0,0.0,0.0,0.0,4.4257026430492505
848,0,36.18,451.0501496655672,173.80301916417287,0.0,3262.5984447659025,245.04113187574882,1533.6177312055636,801.1766355686858,1266.7402453046257,347.1004942534695,245.2334004742643,493.87241445275976,738.1162221861489,4082.8558983004386,0.0,292.2355151484546,460.32969686262055,0.0,545.0024035635868,429.5417699485035,7.268093031457622,81.55734157045845,425.4303635674036,1007.7072929579788,756.6281996788831,1511.798197498517,0.0,285.26090482616075,89.13746211094539,741.7533698991481,1869.4460131151413,1332.61173378022,2738.4124127204027,0.0,574.5738478723594,326.8062334285153,230.24342148041507,0.0,337.78387299110403,974.0272823603143,0.0,270.6487963492933,1568.9430484280679,954.1999012022225,367.55536063999057,87.48324948358835,617.8017429863471,359.1212376774205,45.884544979067314,0.0,0.0,0.0,1076.3935908411786,364.5686405773117,64.77667805728213,0.0,636.3117324236738,0.0
849,0,36.18,42.888985437360574,494.5618647845147,1086.9434887580312,44.63095799297533,592.531020520442,1102.0916924306546,722.975831995868,0.0,453.5587637979175,159.8927490056771,405.1833889295031,520.5676769929606,0.0,1294.8931163365064,0.0,0.0,575.9621099757902,1067.5559837679518,288.75055021306775,66.9392153151968,194.01419976775287,62.494501578957184,153.3264258771952,433.5127430142378,1007.576059227648,2009.698491153144,583.7039397374992,407.63796431185136,595.3307078047221,0.0,775.1324368480217,387.15515540983847,3691.9326259337945,528.7224516444312,327.27032380063974,1478.2601307413058,1267.7372344213686,239.0502127904111,973.5515240978682,387.02582663985567,1072.827479731316,0.0,50.887719282525474,0.0,111.8974553690352,0.0,356.91338597939534,597.9868824381907,237.95679236864757,0.0,939.9234538548365,165.3999835172157,146.22252682547287,683.9625985213772,144.9995847653199,644.539868795236,638.1966367360536
850,0,36.30,186.00707580548888,2194.092429868904,839.6119551252615,1283.8057205505845,2742.859981020781,1061.6464499840358,1123.3743012701516,597.5637906470077,1330.6064632847522,888.874514140874,5429.257147090159,89.43216638873722,1068.4669212624924,1722.4144665155186,847.1128407460661,352.71965140976386,656.6066999303844,22.440753587753388,0.0,3037.2439324592515,1190.8233926305113,0.0,0.0,588.3350296314287,955.0305042880896,1275.7078610176434,299.34945740446136,1308.3265295185272,933.4633325610691,1369.448364224939,413.2628455514948,1840.813865903328,723.4247327968749,1568.0400272585846,745.7671563407297,672.8908059396158,924.1939414703273,2386.775408678753,739.636015276539,0.0,1101.477532277476,787.1559599352379,113.84617885328008,910.9058270711844,234.98405648211968,836.4203659183736,0.0,594.6376181254526,706.5809730281676,8.68384313642057,0.0,1577.1684752026865,201.07115452308793,0.0,488.55168592128393,0.0,1574.216637560679
851,0,36.30,0.0,893.2845208075487,332.44609946157965,480.61948489892325,748.2554713402662,820.8447326683493,462.83224927739684,160.71399782885882,1.8281820416771009,92.76329477517956,219.71570210667255,560.964842595567,1627.8150239088966,120.98099109165052,220.9204739267637,43.12678046307867,807.6396061378371,1011.6323042809308,3534.624737344349,0.0,1100.035694639497,510.65608558468637,1546.3043315156435,625.6520935802689,211.67485438857992,315.76066372593414,123.64535786410688,0.0,1299.0388051973946,0.0,0.0,167.4422509310626,45.0540867806816,898.596446615436,29.813199637312827,723.7991102539003,0.0,0.0,1908.1610810281861,4891.62753196004,461.8209417423461,0.0,3889.8165368242403,248.0623455165697,312.82146015040365,1357.3849738639121,702.7506914378678,48.390630459791616,340.01005127192644,747.3826740859146,863.1494239239046,0.0,0.0,0.0,544.1195360829151,0.0,0.0
852,0,36.30,1414.2952059915615,0.0,18.048958089351427,10.184680753851119,0.0,12.08115801261112,7.535565355610513,9.271726890679568,1582.1063302050773,370.4834869594104,1378.1465729702265,2722.608004028553,0.0,17.178757476678623,0.0,28.369365876702485,0.0,1776.8972651794047,0.0,0.0,0.0,3.3418237849601566,2441.5731062946056,0.0,26.14270371912221,0.0,4.177488193519464,45.02836674795026,0.0,1755.9082610265384,1717.5624753576305,12.76986619548884,16.404082137434532,2669.981220135682,0.0,9.494588712527934,1256.2980361464156,1669.5585658877396,7.1261090283081945,10.055795527876104,53.15235495235966,26.609274658254062,0.0,0.9929136938342571,3.3400888011993297,23.88460548538329,7.009510217505468,5.557982857130272,0.0,7.408252279536791,0.0,0.0,1141.8455953344285,0.9704166090457352,2208.65427009862,1903.026681210765,1076.6014060731354
853,0,36.30,0.0,104.16584440976149,320.9328827105098,51.954072326187855,0.0,177.7865069947908,5149.730973570169,9.490191475619428,0.0,224.5058915664192,0.0,0.0,38.27711922894829,26.164664170158186,0.0,41.76906812781543,180.37630756112046,155.80272489248614,0.0,3814.2520437195117,0.0,283.71293517872436,0.0,109.05478821567495,166.86786847051198,0.0,0.0,226.06670527259124,0.0,0.0,222.63123209773528,142.8790198669344,0.0,397.90552271888197,0.0,0.0,604.9754035288013,0.0,114.62534692281606,0.0,299.4874560935442,402.6899344903605,0.0,0.0,278.05407193776904,0.0,0.0,4.685401006724601,0.0,290.2322201127121,255.27189452162102,0.0,60.91933502275362,4479.481347184928,0.0,22.898306956930885,9.720698116279713
854,0,36.45,3137.428478597705,4540.475717610423,3700.975229593345,5430.94380878909,7674.097924214271,9191.761123358052,6525.938775421725,5699.100018776347,9027.667715887026,10705.732117959706,13586.832699295659,7929.793395075558,8665.048495938376,7031.0520880743115,10369.843934341709,19311.41602874359,5680.691374581948,9021.359082119365,7782.568982301561,11345.621084277549,12097.11538733034,22366.015964442056,18339.29180465315,16023.31219613182,9630.32382319264,14041.648252245495,22200.924630468846,10436.767425810604,18152.718972202038,13762.274182508914,11504.7899043774,11265.241582019444,18690.20646706329,13733.756266494738,24177.040356472393,18597.43384386084,15982.643934906499,12360.49925606912,25799.101634584687,19571.94431389691,19346.123966907893,22181.56055859312,16625.63839778379,23981.18624540168,20875.99784057349,27637.393410303008,32769.850775760235,16766.583858241767,127.2174139698452,13157.425670965236,16298.645692437583,17144.56620496966,14813.047418429223,32001.744554990317,10040.590949159605,18484.4790074326,3913.35999431933
855,0,36.61,1573.3793051576636,904.3968817493931,722.5572472892512,1648.1429196695988,771.5289670043487,897.5003860816001,466.162990627734,467.4743780509573,576.2284081872041,763.9820348283107,719.6405382492766,2445.802049396489,743.807617219067,820.6477398439453,120.9267620932829,1260.6563280874611,491.1453073462599,4359.06539613656,3178.534980283461,140.62617488557143,237.11192098045487,658.4777098929258,1722.1772692387808,634.3409455061833,0.0,2034.443191580076,691.7096940753157,3693.122919443327,2655.802661323654,2369.264285266656,166.11052332933755,530.2494493566893,578.2649185327318,264.24270487843967,0.0,1363.6805559324887,2231.594610724592,586.4672303844256,290.9850957485677,2109.956453752876,0.0,1148.1715441563542,3255.19114501591,0.0,708.5837997765142,571.4478983073745,93.32340197573816,1191.6085693343475,238.99470215202084,957.0216761242627,914.8168267093615,1311.168130523087,1435.6358701187107,1404.2682334026867,1520.00673948397,0.0,0.0
856,0,36.61,574.5175575703643,166.03168133970775,0.0,131.10317490553615,35.79617503976864,0.0,550.7193837039857,0.0,2472.207922670842,824.4659300127335,154.7597378441159,130.888369336621,42.1938632644318,55.48449418796117,626.701466374811,0.0,111.09683456395041,0.0,0.0,1410.3903758070153,75.12266322884692,0.0,137.767425747797,0.0,546.5026844732789,132.17135858744527,1914.430015285155,1395.6591450871933,3308.4492773898073,61.099200326853705,1639.1566182009549,162.8105910275327,940.6289340684759,2184.8259313212648,2278.6442692105193,11.013281044725735,0.0,379.68154117683196,0.0,0.0,1690.7290257886318,3422.2800642738594,0.0,2720.1703798795497,0.0,128.5265480527739,0.0,3452.543549634191,581.7178667133683,76.50104208123938,133.95704964193467,0.0,327.81719063562326,114.38598581913658,0.0,129.44424888312614,1280.91798989584
857,0,36.61,374.77916412504817,128.53145708430532,477.6338830077049,1010.386607763561,165.2561169917811,502.75368111842687,38.96126594010195,1602.4718438641894,604.0671112679906,63.58631605281072,332.31441045253524,444.80991517757485,213.89373540510695,416.13116510903814,1741.0005704367093,1353.6146788281605,59.729017458572216,342.0652922021773,0.0,510.3298603858788,587.4945951040348,655.1805141744512,0.0,984.7949985162088,4387.117214371684,0.0,0.0,0.0,0.0,0.0,377.9957748076735,347.11767550052133,268.3722231316026,0.0,0.0,349.89148630189567,870.5602772131807,32.35059163857424,865.0090151016066,0.0,291.72965455275755,0.0,50.704162909470284,0.0,132.67592418522645,391.97888919555305,313.56948372407436,179.45601574606866,85.51420750921204,419.0359185578871,0.0,1095.3003351753378,442.0772735676497,193.99486895741765,261.5732718220877,409.5491882996135,667.3481296459739
858,0,36.68,9.011565489681493,8041.9525058042655,13708.16956330386,3.3673887107012432,7.4572128742771415,4.311213654215034,71443.286780045,6310.586832149635,13.26454341831017,2395.482071431327,216.9172366918576,4.736825601146367,19.548587437785226,22.48216088493036,19.052241695058363,6.0345441114236555,988.2259867725204,4.372188212438534,328.6036172129428,44563.796494810944,9.722103700883814,1.3193717795548274,6.7253748157072994,15.404968181348494,11.586659746226616,3.7343252876012514,21.662651194651627,22.58496627937398,1.5270241464669587,6.952220724634249,9.28487636370032,9.075466505152882,18.852001689491907,11.659017573996918,4.858579510990451,6.304310013996239,3.1453777066535324,1.1328911129679096,16.129166803366275,255.3286695004567,9.059600561861997,2.9013114866088903,7.93803614226377,325.25369048526926,0.21717113329909685,7.727346728101184,5.657602791413334,1.4053876890628585,0.0,0.9176230123884768,3.458644171913732,3.902400560060508,4.679231621279687,8.974040624121557,9.628157539034733,7.76535024243002,4.234953689020476
859,0,36.75,31.06426668555461,4.984396600121826,5.681233091656813,10.435509658409641,23580.61362190529,6.144099928331428,8.736647646061959,8.118021721163712,1585.5714548161206,20.78139787228045,5365.384759104233,12.284184756709998,25.177573943756016,16.39894812330639,2048.879315150623,24.871058845521823,815.2515540487548,13.287490172101126,7.5143228252481995,15.481621510665539,853.4565734609478,10.809735990613387,13.451980518430213,352.64061350091316,4.890292742599441,1366.464624832113,8.543274885368229,3.646293071276946,0.0,23.527035663774623,8.535023993641001,21.87359799245425,3.6467205053148617,104.98844621327628,0.0,3.1442187026723984,9.207178683650422,19.510144088004274,5.610639146786686,20.03819622482186,5.042097124193103,455.1725795035297,17.49189827004086,0.8191634006813088,4.096516281242255,237.95761449900226,0.0,3.367142473072968,0.10077773483496698,5.745573318969603,4.967265195551865,4.94893572236161,5.5652879469792715,7.593733153513359,0.4733708084732442,93.22593725504845,25.904116593766236
860,0,36.75,108.08947376801227,9209.174869435274,252.62015081691032,295.0027913189556,0.0,411.7550934663209,1737.3925936054966,193.44890973408727,73.00609720914423,760.5959273307526,55.6007471317661,1013.0081034721679,233.72962518551108,481.63681188052806,218.18124081190217,271.36844566576355,144.8164389597555,191.48859158408672,629.9243560277164,265.395276290413,46.77597219237767,206.89643168901162,719.8266944439813,67.90243973396969,17.235684927441618,481.62520815356356,138.03826292455346,247.3361546055264,5031.3148235575845,116.59703368850245,81.82817836782155,159.87239341505483,46.92364093919527,80.94067820252626,2962.2825708665773,10.110712545387846,102.31328040810105,138.53525443518564,619.5758922056642,165.6079527484143,207.5248690467005,71.91921062508392,93.671320540474,56.411395565298186,738.5465259714499,25.058704443661046,0.0,59.36629681809666,10.494541794635898,467.85745363903663,79.50767950031458,146.84925761202058,63.51400347532008,469.5792987739158,8.296294054664898,171.86636028879084,359.26309929922746
861,0,36.78,8964.832832150476,24.577875450375863,32.92726132503335,11.230370716233864,57.66611994282214,1.091596094579692,4.184275966851506,13.304886623282552,8729.301800625413,411.414386225921,1.0723867601954742,1.9595144216413545,16571.219513886437,0.0,25.11794935036941,0.27885483441237985,0.9628905922588891,1.31031712523778,378.9424093156255,47.924378612495815,9.351364617165943,15.056855241370675,694.4516430302242,17.006418376267913,2.960926868158707,0.0,317.08624019840784,7.15563783215873,7.99909795836619,0.926807355452948,20.254680644990724,22.081243125251245,7.104258780850265,2.9696514802892717,8.380893412217906,8.082336721517937,5.507284873407948,0.3555018364154614,0.0,4.41066186733207,15.054513610664625,15.138345618750078,15.604888777462163,1.4379103868319467,0.04783853624708456,6.510444292891696,8.41993253665386,6.859077011044773,192.05272380474503,7.5013255360787365,9.34618355130199,3271.045081782808,18.602139517602808,2.043975958981389,1.3252532664832228,0.8625384594710029,0.0
