row ID,row m/z,row retention time,10_Wax_QC.CDF Peak area,11_Wax_Callo_52_9mg_3.CDF Peak area,12_Wax_Brote_14_5mg_1.CDF Peak area,13_Wax_Brote_50 _ 1mg_3.CDF Peak area,14_Wax_Brote_44_2 mg_2.CDF Peak area,15_Wax_Brote_76_08mg_1.CDF Peak area,16_Wax_Brote_25_ 3 mg_1.CDF Peak area,17_Wax_Brote_33_5 mg_3.CDF Peak area,18_Wax_Brote_6_6mg_2.CDF Peak area,19_Wax_Brote_22_3mg_2.CDF Peak area,20_Wax_Brote_6_6mg_1.CDF Peak area,21_Wax_QC.CDF Peak area,22_Wax_Brote_76_08mg_2.CDF Peak area,23_Wax_Brote_50 _ 1mg_2.CDF Peak area,24_Wax_Brote_33_4mg_1.CDF Peak area,25_Wax_Brote_44_2 mg_3.CDF Peak area,26_Wax_Brote_6_8mg_1.CDF Peak area,27_Wax_Brote_12_5mg_2.CDF Peak area,28_Wax_Brote_24_ 8mg_3.CDF Peak area,29_Wax_Brote_25_ 3 mg_3.CDF Peak area,30_Wax_Brote_33_4mg_2.CDF Peak area,31_Wax_Brote_22_3mg_3.CDF Peak area,32_Wax_QC.CDF Peak area,34_Wax_Brote_14_5mg_2.CDF Peak area,35_Wax_Brote_76_08mg_3.CDF Peak area,36_Wax_Callo_40_2mg_1.CDF Peak area,37_Wax_Brote_27_8 mg_1.CDF Peak area,38_Wax_Callo_40_2mg_3.CDF Peak area,39_Wax_Callo_52_9mg_1.CDF Peak area,40_Wax_Brote_6_6mg_2.CDF Peak area,41_Wax_Brote_12_5mg_3.CDF Peak area,42_Wax_Callo_56_2mg_2.CDF Peak area,43_Wax_Brote_33_5 mg_2.CDF Peak area,44_Wax_QC.CDF Peak area,45_Wax_Callo_52_9mg_2.CDF Peak area,46_Wax_Brote_33_4mg_3.CDF Peak area,47_Wax_Brote_12_5mg_1.CDF Peak area,48_Wax_Brote_6_8mg_3.CDF Peak area,49_Wax_Brote_27_8 mg_2.CDF Peak area,50_Wax_Brote_24_ 8mg_1.CDF Peak area,51_Wax_Brote_33_5 mg_1.CDF Peak area,52_Wax_Brote_14_5mg_3.CDF Peak area,53_Wax_Brote_24_ 8mg_2.CDF Peak area,54_Wax_Brote_44_2 mg_1.CDF Peak area,55_Wax_QC.CDF Peak area,57_Wax_Brote_27_8 mg_3.CDF Peak area,58_Wax_Brote_22_3mg_1.CDF Peak area,59_Wax_Callo_40_2mg_2.CDF Peak area,5_Wax_Ext_blank.CDF Peak area,60_Wax_Brote_50 _ 1mg_1.CDF Peak area,61_Wax_Callo_56_2mg_3.CDF Peak area,62_Wax_Callo_56_2mg_1.CDF Peak area,63_Wax_Brote_6_8mg_2.CDF Peak area,64_Wax_Brote_25_ 3 mg_2.CDF Peak area,65_Wax_QC.CDF Peak area,66_Wax_QC.CDF Peak area,9_Wax_QC.CDF Peak area
368,0,14.60,0.0,2391.890840348793,4438.008103962821,63.45090672112629,0.0,37.690133753700024,266.6162603084729,14.754831921382726,83.61727779582655,2.657325579126317,249.73293153974709,8.264472661443367,0.0,872.1220023518213,74.32128479248112,0.0,81.89520461134396,0.0,62.84081205454208,0.0,50.716938589680616,3.3814133413924408,0.0,3253.3779265079024,35.621092563175914,73.03468955444812,0.0,0.0,63.61134931537789,12.045329250764766,119.33376167502364,82.98200981533415,32.375282493679926,265.73506933056365,0.0,0.0,63.65144119167936,918.7355204014707,0.0,31.429957040443593,79.74150288904566,14.994985636650366,220.0130369327961,265.77885753339336,30.547336795992326,0.0,0.0,124.25880248560499,0.0,106.5658760832667,25.209384676927538,99.76313818033086,452.6466371367416,96.47589550794619,300.2125102979339,173.37069993320011,7.124381875770871
369,0,14.60,0.0,103.02790558753723,0.0,22.19520856512168,0.0,0.0,247.37756761138297,0.0,48.36793915946677,0.0,284.96165201525383,0.0,749.0287077109941,34.9812072614028,17.528406250370118,1720.3214277951508,0.0,0.0,233.46072670946253,589.2263927920061,32.605792004964606,0.0,14.523211485370648,2836.35315856627,170.06678207494426,61.99939021867818,17.74370732928859,4187.04998100079,33.57023375332603,0.0,7.06376868377588,48.582476684809905,18.3455786023702,26.54525281192095,0.0,0.0,0.0,0.0,0.0,17.857734199977585,0.0,12.486097712935528,0.0,18.15580887001892,0.0,15.739701659234607,0.0,694.0829171592897,0.0,12.58004295332882,30.80514325324777,35.44874560062069,0.0,0.0,7.7473828573598675,5.924709430718986,10.041856354388393
370,0,14.60,19.696802501985797,92.33431160525309,0.0,0.0,59.516361066140135,3.2079654580511434,30.56078816792797,0.0,0.0,0.0,0.0,63.60974936832776,71.2613663286518,0.0,0.0,0.0,0.0,6516.845035186272,55.49105597220233,3.677925571940493,0.0,16.668305258256847,17.789029805935414,73.2208872023795,0.0,0.0,30.25418834797073,0.0,0.0,16.328825611578658,50.94680722177237,0.0,6.4735084425976055,4.362738479623674,0.0,39.853942500077174,9.707821208707298,0.0,7.578840127461103,0.0,16.665572829299606,0.0,0.0,0.0,3.326603614631193,1.6464883661756082,1.477723789889872,0.0,0.35122522949449275,0.0,0.0,0.0,0.0,0.0,39.92982380355608,4.857262434144876,0.0
371,0,14.68,5639.003658569969,3649.457463005943,4581.120708797224,9727.737963483574,10541.786797802251,5838.152569048955,2924.538894374657,10735.038535191918,1072.9242491592531,1173.6992647708387,1068.0229801586736,585.1368837240466,579.0945900392352,18.062545801540004,10906.868396000853,12527.075512527974,3255.029139867353,13443.20678433332,317.3988503890012,3413.3481240794813,15363.71376820897,12973.94387928079,8325.80794947772,4482.585233681072,7122.4134040468925,1987.109006963817,12629.738591877795,2014.3389088399854,94.3960139838204,802.1069447448198,14161.60150181096,9135.875776179158,6058.655112002754,4529.07105715485,4321.707174430425,6326.2753208991335,195.27337024495083,1093.813072901539,2748.172310667673,1132.7671253592373,1495.3224379211456,981.8984350550177,0.0,179.0168951370371,650.2907402299229,0.0,426.9519323576602,204.15387491374642,0.0,0.0,780.8663581050923,0.0,0.0,0.0,0.0,0.0,6806.1589014445335
372,0,14.68,4563.692305235144,6876.49323776023,3211.337140624776,5037.1198216880075,2843.0638923668703,5593.001524383285,2419.770027969121,3389.5737784979888,17.76159779756801,1900.3909033077832,38.5644058593405,3033.879640030327,5362.644962709327,4812.5570884389945,6336.714581925414,3587.302081592188,2369.103059369317,5780.5456925019225,6782.603956078541,2480.1121824276515,5382.7906383883865,1353.9377809430764,0.0,2619.143153403705,5318.666737832027,2314.490643769895,6040.655775632262,2764.2627137729496,8679.340673048355,51.3636236612297,0.0,7826.139223357817,2507.7036501381217,10.42625912442793,8023.994632086847,5387.7258304278275,0.0,0.0,5073.111356228041,7975.443042245935,7444.0242009982485,4950.443462647564,6417.611249985038,15.906580647259664,0.0,46.375623586709224,0.0,0.0,13.57417280492986,0.0,9690.535633316062,11602.252173745479,0.0,8.46985615940337,65.28676197222096,143.44808864197313,4440.63426992435
373,0,14.68,283.8127935252516,279.9168975651513,728.2320232028952,186.797189906924,0.0,214.559235283768,380.2749074209914,0.0,1587.2681003431446,288.6456765952087,1542.6532990262335,1032.8048467330789,1032.259321735485,1361.1915274725104,383.7935255527166,129.61262716338035,978.8253675719337,448.3706191580403,2428.1386993408028,942.5647008518672,207.67804408431098,1054.7553983136313,1489.2728652821033,2955.170311578996,2420.521915610098,1083.2128201174446,2543.918053319689,1193.373558847684,3086.346173010695,2197.9067576116126,4342.066398159799,2900.472799590065,2737.0432718499496,2344.332569677177,3414.2034269211877,3951.572123265767,6226.715875181901,3919.309235185407,4282.202690839447,5243.958766147441,3025.801167956632,3219.191338950814,6069.268638213938,5665.62948174484,3522.174593992205,8451.848101808302,6269.439142977724,5194.998015960583,245.4794016371548,6749.503214772186,7570.7975315541735,7635.048268141119,6212.3800629706175,6094.513231331323,6008.819208945583,6792.956446933325,0.0
374,0,14.79,160.3716676137715,1323.5459957348241,1609.8751016011752,1183.439441620585,50.66033542559473,653.6435775405697,69.53915248304561,1147.0315766706392,0.0,279.49679045037135,1174.5996630777706,0.0,1333.8329495478204,1642.908695582774,1634.6195400519186,15.643384028027082,1351.854799349517,431.3804488552211,1217.9068989927327,383.38218055719597,1496.1248361727976,320.650279632794,1448.491392291228,1735.3404367037149,1233.067114889257,2094.181640996311,0.0,1098.4112778367187,982.3967310279463,1713.8352678623598,41.97061739683291,817.8597686715402,474.9370434156134,0.0,330.9376124512167,126.36724661739835,825.2025410550692,1041.2303908234237,0.0,949.2736815022929,677.7602725670348,888.4909235594441,351.60775283654897,707.0073363803816,620.8550521112073,185.16144901572758,237.4034781943555,21.380336723587927,113.33258035501284,1056.7856911751733,0.0,1057.9141062934734,328.8001147053214,1062.7229801058154,385.05367121342886,1103.089992950296,336.8589881260872
375,0,14.79,0.0,89.23418511846032,216.11213021238487,0.0,0.0,48.951058996483596,0.0,60.352013343942744,677.6317720726416,653.1230142187993,1168.9740329132,769.2578005838358,30.529848359921196,66.13540143263886,654.0357775017168,392.1123229842115,0.0,194.4293022405048,8.449134370576791,207.5580146593411,0.0,62.17321387878962,1189.6895618645585,567.1735346854783,108.13363236870708,0.0,230.1337882711537,1389.2843613140537,1716.9004065754455,2654.587465491917,1748.5554988142705,415.05922534901214,0.0,2163.4326141837632,1818.907784106198,1153.3852295217341,96.85957017393801,81.52598997481392,0.0,477.1336924423777,575.0586068597325,995.625479467731,409.9271184476668,7.533914292956941,1946.5220833179974,33.05112891278071,326.20339388121016,32.239605287858964,14.099752616887569,222.67187741842358,72.14936560426591,0.0,3.5197268321105533,11.401014186501387,0.0,0.0,18.774838577138787
376,0,14.79,728.6705773393512,368.3584938929383,548.7945134562923,1031.2969615163906,183.0794957317277,286.1991797314145,0.0,130.53251796904405,406.5835846790902,0.0,1485.0874670587355,234.49701081195892,0.0,263.1810527113485,0.0,212.15795755769,787.6152908533047,38.1063775928394,0.0,667.960051733638,616.6025303795103,622.9116545312028,0.0,13.254597139267009,507.03040872073507,846.8485317784274,81.4219975234027,234.3750175665683,202.4687179376099,615.9397386310485,19.181125478061745,2538.608666514787,1223.9586819613685,0.0,4.602572390078512,501.4318036336239,939.0381922147757,583.2172896119617,268.7469335447622,42.12320085558743,57.84539609866051,841.6039197456917,249.92203594677795,80.92792442562437,62.57882513294074,0.0,0.0,0.0,81.11223103241825,332.29981302481514,2242.331368523315,2344.386979954701,351.5306412276705,164.1230210171269,930.1080086735648,2.4563813924483417,0.0
377,0,14.88,1607.7462340033624,752.8776055997183,1910.9649753154451,963.0433073594597,2100.332522879375,1198.8165146397412,787.7190912100533,1595.3339489150574,1041.4341459380528,910.1562153354337,1530.1260980471409,2097.56547790315,945.9169930055904,2129.922600960771,1410.212431967802,866.4983031201202,2783.05992150896,849.4577322130327,1168.6452365895154,5.550976085452357,1180.253360774274,1141.9753351375791,2643.851919449049,1077.5757769776146,1116.304667308386,1532.1902959691433,1142.630140681785,1647.5410939042715,906.4286863924224,1593.6859142669862,478.73926434297465,1239.0881806834332,2473.3290319002185,1864.115522969622,871.081064981825,1989.334127252439,1515.3068764496247,1051.242367942465,1532.743071979812,785.0313926467343,1305.7687250770268,1268.631658825601,2244.2790030561537,1464.896061859995,1839.9702559856632,1854.3254398264976,862.1242171530258,1036.7093340634765,1149.509182247503,1877.0364874373456,1752.7550154480648,1618.704893190013,1445.9643192580395,1049.8312739676803,1479.595365798723,1752.3669471723526,1249.7332724400032
378,0,14.94,16543.296782652655,17714.951801682564,22795.077454256734,21291.584960368407,11904.15414075243,15061.652629465676,15720.446056945177,18981.81838481301,14771.150090508823,10769.09550178016,14938.93078866047,21630.735088417063,19061.251921738487,25443.174752348168,20883.921756761145,14474.634200449216,25372.828893591588,28136.18651172364,54396.88185016078,19822.174957308493,29399.35840335107,17158.211724077082,30899.14286129541,30964.554883974222,32693.009822752094,23504.07788174769,39824.380903926816,23651.391584719222,36468.71032957002,19706.939524476707,37137.73233406297,51933.218927812966,44048.36278619836,40382.34159805027,41402.459632811486,47256.420411645515,51467.9309590851,48292.742737620305,62111.92852547437,112385.60120115477,63485.36610862274,50909.25244292688,129970.34452353633,51133.26837408544,61844.8537311759,81584.66556236587,47147.418193442354,50018.59918262452,699.6434591105237,77805.60168292376,58.064128140597006,100247.88920958867,66838.76024141142,49752.73629128554,51162.5035163047,50313.297501235706,17016.867665668986
379,0,14.99,4960.062631344441,2072.1360548095827,3555.984611275061,3560.6372026870704,4292.442097197545,1720.3373535520536,4454.3905285445335,6402.5894504136095,9575.32066122605,11100.986659041317,11982.804283301462,7941.966060760051,2126.1309007728705,5436.350802266328,8589.300347288165,4317.483486208699,7060.913663939541,105.01005432689851,271.45150237702325,5683.25389028174,8664.371043765295,12593.586556853803,7144.760414953929,6300.749123863596,2297.324767418245,2362.554635156784,13259.581619902845,3078.311693951693,3641.8846256479633,12168.032591165336,10846.12930458372,3360.8881447957697,6921.351260870164,5299.708021614051,3236.2876592259554,7580.468732387842,8922.677201502966,8053.328812470273,12218.812340936389,10.29470508673166,5593.455044408297,6387.787729509584,7.631384225614798,3103.4204107821415,4022.918285330661,7730.444101632583,6856.976691402536,1347.2319213102905,1.2288696933615926,2804.4477230153398,1742.7506609604998,2440.5019308269157,6175.671078135226,4407.219159621537,1770.380121789059,2595.4997653102405,5954.681295492596
380,0,15.04,0.0,727.5631886271261,836.7835045393231,404.1996130221882,36.1716026430341,513.2846063872162,779.2820940280101,35.25656004004062,133.71167513029334,1414.4456477452875,19.21060010321652,0.0,1116.7255253505796,1627.5275526928995,1339.1518945387552,1540.5634489441807,2116.5107843640067,0.0,1254.6740819417698,1044.2613428126876,1778.9073459997162,1563.3839129337928,0.0,1452.9903635453104,1916.8779402190924,3039.144329230339,2335.9967929516565,2431.397993040291,2118.7321021911257,0.0,1463.0460827261124,2313.931963411514,1096.652637069942,1282.2655730836368,1290.6434570650658,2978.073803167506,234.32609346441276,1805.22837642052,1854.8790587827386,0.0,1226.595931663841,1649.728151043962,1920.8655653735682,633.2935897239621,910.348048821292,313.08932941472636,0.0,2106.268692083754,1463.3009494269836,1140.023536068987,2143.5098435059303,1229.3581534421198,981.9584082789348,748.3337674780157,952.9722879417676,0.0,19.36552120481948
381,0,15.04,506.48155771018025,558.6652373437092,0.0,444.2781465734829,275.9230203719271,487.3551509809163,319.0824153047235,242.1546827889716,462.16453188242247,0.0,485.7041443220669,474.2187793662247,303.05537522109506,599.4102616277906,384.0600404915494,430.89800638294923,307.10223408612256,0.0,4058.6456956816637,449.1029990739988,0.0,329.09334409115365,748.1219916565833,388.6760413587294,722.8729472124057,422.22218458283584,731.2732429917403,0.0,1098.301750923262,685.4030377191933,726.9097239769603,1660.7235899756195,460.5984009280315,1047.6853389150929,1103.7192656774937,616.0814650554591,298.4259051495266,367.4447800553575,869.8375703362811,4735.754628049406,398.5922033676175,423.11955927381325,4200.916957904149,386.13739949077524,559.5390123434371,603.2006819579243,0.0,398.35792996993416,6.864274255774609,736.0189540804319,1644.3486675202344,1404.9992435642914,316.0107212932447,317.7781243489606,547.3362867296477,0.0,0.0
382,0,15.04,0.0,84.1989294881309,8.034526462125507,74.8206551736807,0.0,91.40228169356124,0.0,5.383889912330629,0.0,46.955202816055795,33.513591696209424,0.0,0.0,0.0,7.745825396021639,0.0,158.1799230883731,8.19648608856469,0.0,0.0,67.9288267236458,161.91231071745932,2.4050478345093773,11.294599592044403,12.992867841423225,0.0,0.0,64.17977198450379,139.61153570383541,12.34412586412081,22.69891550515689,0.0,0.0,182.96569955449374,81.34092879690769,0.0,4693.8299877229765,0.0,0.0,197.37085756078127,218.69471750021322,16.59362029615404,103.81302246678707,145.0424888160467,2833.0909909512243,89.9582822486183,3706.4683746978276,713.6181777268898,0.0,196.05529249538344,0.0,0.0,204.82362535165421,2235.0256730468727,208.41529551988938,189.83379019990804,0.0
383,0,15.04,0.0,12.208668470203634,0.0,9.302255406637777,0.0,8.340923576286105,0.0,0.0,0.0,0.0,9.163766421016717,0.0,3.35971979160038,0.0,0.0,0.0,11.169139235759324,0.0,0.0,15.003602459407132,0.0,15.105391402844136,0.0,18.593263565139967,0.0,18.55340039624252,0.0,4.811072112475409,38.10884750406761,0.0,12.857419503385202,0.0,0.0,0.0,14.448593830391445,0.0,0.0,0.0,0.0,18.960919478491853,26.51167942174408,0.0,0.0,0.0,25.77894297419091,11.643934708838012,0.0,0.0,0.0,45.88815840043394,4752.905145587592,4163.875599350562,71.89342866658869,16.97831772663514,0.0,5637.768123451861,0.0
384,0,15.04,0.0,0.0,62.62139300491224,0.0,0.0,0.0,0.0,0.0,0.0,10.318712137057931,0.0,32.987426820064805,4.597317911710782,30.315344610544837,0.0,0.0,0.0,6188.7389289121265,299.4206467341244,3.777247872842712,4.492958251477949,0.0,0.0,0.0,0.0,0.0,18.899980884018138,0.0,0.0,0.0,21.138336423399984,32.141868397780236,0.0,0.0,0.0,60.47999054956921,46.267185673753346,26.22259555319589,25.298625576086092,0.0,0.0,0.0,18.152411449886685,32.22661509782853,8.875111646010685,34.12402091611337,0.0,0.0,32.70069436033081,0.0,0.0,0.0,17.022196696699954,0.0,0.0,0.0,0.0
385,0,15.12,1222.5756201354393,2499.082397055945,1646.18424181428,988.7186063085519,102.05407044857004,628.5773508470965,794.9130155522113,135.67499135585103,388.9414669015349,122.17436531542377,28.651411985617642,698.2660506857753,6.2186425856784915,236.98136362086981,811.0985521133059,465.05756492193876,397.0386915009528,741.8994651400391,776.7808132875031,233.5698429505233,0.0,274.3476304684183,675.9675473105856,438.90600059080805,87.78957887441379,2.7187215754497958,175.50787479099515,221.7081093627549,1104.8026065052734,1.613390575055154,871.639653820746,1328.918609686323,148.52876761411844,83.3810851235796,639.4450406761358,343.80503113212905,282.0469484879144,30.16161048853744,317.597890954419,0.0,105.12723726352566,965.5939726817746,0.0,191.48098210851023,213.67883614997749,0.0,266.23018896869024,224.45197391256968,197.68406068809716,13.021045963349055,0.0,0.0,117.58621466556127,209.16000182898196,0.0,135.4173568761313,733.9592997895865
386,0,15.12,0.0,70.74688929948456,0.0,0.0,7.090818338394272,0.0,0.0,138.48547825323348,0.0,108.22744214866678,0.0,53.26292468644153,0.0,0.0,0.0,0.0,135.84648073556934,0.0,0.0,87.26291853551237,0.0,94.5393299827866,0.0,160.3735789676054,0.0,71.08569693998784,0.0,64.42935720618819,9.645580519940637,0.0,50.61293406470132,619.7430165625725,0.0,0.0,308.741065007824,278.7386050291833,142.2769321221108,26.878518230949282,199.55576100467403,1327.4300644217885,40.94201138251104,130.40270183149957,1611.6489044984714,172.6885584529256,129.95174629518976,2451.767542204453,388.4040397165786,101.16501549079359,83.27730206053808,994.4007850974717,2457.9436031877835,122.91760444580623,730.6931713960448,162.9916955224788,2025.9092963645346,1279.6409593090407,0.0
387,0,15.12,0.0,0.0,19.690599235604946,4.490116524803015,0.0,0.0,6.243644016108428,0.0,0.0,0.0,3.9697373865358885,76.50313956605505,0.0,0.0,0.0,0.0,0.0,62.13240334479782,0.0,0.0,0.0,22.992438690175575,0.0,0.0,57.03352663642829,5.171389555925214,38.32434417802761,69.84730740395871,0.0,0.0,0.0,0.0,0.0,2353.9286801200915,14.669985803786409,0.0,15.8700756641231,14.330562929319672,0.0,0.0,0.0,34.68228309460417,0.0,0.0,0.0,0.0,0.0,0.0,52.904234126124436,694.5183890089618,1284.1061429826952,0.0,0.0,0.0,0.0,0.0,0.0
388,0,15.12,0.0,50.775716859762476,0.0,0.9036283809816514,35.01087305331082,3.5878288034409502,0.0,0.0,0.0,0.0,28.77891992562569,23.7743415530053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.818047912936514,0.0,0.0,0.0,0.0,0.0,49.08984454435353,74.36065187991377,113.80190792620024,205.3918427951728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4894811385164095,0.0,0.0,17.516458718806803,0.0,0.0,0.0,0.0,0.0,0.0,33.487812242860954,133.9416464026307,3109.3999360293037,0.0,0.0,27.218615631732174,106.8210985020286,0.0
389,0,15.19,0.0,450.2119107975929,302.1951298622818,0.0,0.0,800.8074840052634,936.6771898010044,92.72487446404018,251.0598455810456,0.0,598.6016072146824,0.0,164.74160722279018,173.7972118960268,992.2062400515857,599.9693698600771,885.3532045354884,0.0,834.6642349306743,261.5864059999961,461.64227550913125,482.0587707229549,0.0,632.510988837043,1116.527434762139,2454.36076432469,947.2391586569445,1623.3890165473706,2232.352291702184,671.7637282664084,313.71961048189377,1135.383544171514,864.0106924416368,0.0,2433.6664391212257,760.8012459490027,755.3294635535831,851.7104235756377,387.903517908454,9.772482118418717,1127.0864251181147,795.0102262092072,0.0,47.1936758638144,172.92170188438308,152.86883896683247,383.70862186509186,2969.609905159573,484.4021742023572,937.4027851691478,1248.8687161727166,2016.90579944608,1018.153963495172,968.3855662557984,231.5868277428713,587.4007544260872,192.09215148260026
390,0,15.19,0.0,1.361594588589946,6.174864615784746,0.0,649.0848534126103,38.98214752096026,22.598885227824066,0.0,18.084454457529908,805.256254800934,3.3171308939219566,0.0,0.0,0.0,10.015275849812216,14.162967521476775,12.135802018899536,7.725733101850394,1002.1399218600563,15.664344131497495,1274.6385307456635,1138.9779015286354,0.0,22.767902892574803,1588.6746024052788,0.0,0.0,0.0,1.848452358449005,440.11545598702963,1778.266082234747,1875.146798924277,1364.0097108127252,1150.5265067116738,1243.161177108839,1641.0904088338905,10.45188358039955,0.0,1063.9707880175797,781.0191955113232,361.71591784264257,474.5274434861623,396.8664036669467,164.02007130017108,394.34310091575287,0.0,0.0,0.0,6.96243882612304,0.0,0.0,0.0,0.0,0.0,32.92728807716818,0.3768741744925072,7.641726555645929
391,0,15.19,81.73005331540294,189.3444416907096,18.894846350855573,933.4505884187882,260.95312388251733,0.0,160.4603666636262,464.19610200320915,476.85839856021306,1108.074236017411,1316.7062514593902,0.0,1450.9121956787335,630.3107024085089,113.60940112036215,558.4392325197409,268.02412993746884,1539.1992154808506,97.9922750796201,68.7922434921002,1418.4993947339874,466.2526092287622,1044.9513935548787,1105.9753990260601,802.5406523115379,628.8625195795595,0.0,1668.0182517139624,549.9895762400541,446.8004678740778,690.927905601733,0.0,63.70119881100009,53.76874402087062,28.19811590614047,0.0,0.0,0.0,0.0,0.0,0.0,124.36921034019322,261.556309857844,0.0,0.0,0.0,0.0,0.0,67.20889058238997,0.0,0.0,103.01683377460192,0.0,0.0,79.93296905257651,46.59957319092283,103.34195840111879
392,0,15.19,24.30837655669086,54.4146817670456,63.44548227269304,1258.4438832175822,0.0,38.31865575410343,0.0,1113.095572566815,0.0,0.0,0.0,715.2369455906193,696.7520998465793,932.4665364396888,6.2016936100321844,42.255653878799244,728.7664701083397,640.9948118039762,62.93172029009819,595.3201425849967,0.0,0.0,0.0,0.0,0.0,909.5419368303444,42.544507765260605,57.7441111352077,0.0,20.75217902070597,47.01317239372181,360.7078227434469,0.0,692.8483094083192,214.18111901206464,37.01495455933386,0.5351563802958976,161.3407573692895,0.0,2520.702208468493,0.0,12.555184083310413,0.0,17.100380461311474,41.374280863863795,42.01942462534099,65.34471020036084,0.0,27.790427470767444,79.11720085992161,22.640880117516016,0.0,59.712895215541046,44.921554545637576,705.0418388237241,0.0,0.0
393,0,15.22,755.0591348523681,1005.640413175533,1739.7993748694055,276.3079055257778,885.1755226528187,1123.7103684644528,1992.5922931625855,684.2823622708272,1420.4532740603788,735.2285335075899,49.87448316012552,811.2008383664229,856.7515698932951,66.75634709560735,173.08502863864084,957.3653914569037,1076.0242767132283,1325.2110799041413,2982.8182868854246,2188.368900808356,684.4286926167715,793.2073594253488,561.1379643397049,1507.8064179204152,1282.8543438806614,761.2338267632274,0.0,404.12658785767405,1288.7297348922032,1233.819675308284,1835.7600410597827,831.4593018785949,1187.892085095255,434.49760693809657,1775.8307513503332,611.8337036821501,1111.4310441765758,1266.7433581961075,109.65635211347113,2133.3714138526484,616.1965008627889,1920.4319612527413,1438.6844743096294,744.4472393205455,722.2174129311287,0.0,0.0,150.34411850472608,23.72409915006876,157.74386812730475,830.4457552409209,560.7259470049786,1047.1424425184928,231.33561659195823,390.820859707388,427.8420626221464,1004.9263784600194
394,0,15.22,0.0,580.2815640594414,0.0,0.0,645.7387400818233,0.0,0.0,0.0,394.50038583918314,0.0,6.596385671862199,34.085029304968025,0.0,193.31901340406282,0.0,36.35149547983965,0.0,651.4272370828421,0.0,0.0,13.631128197921011,174.35115452496666,33.346318270659765,0.0,205.27181404532325,593.2738690167888,0.0,204.12842943300598,1300.7982904258035,517.876982289655,250.7626441261951,778.1583403249898,0.0,725.059775358389,1136.856435073969,618.2797443699047,783.3387732781446,174.42547825154188,852.8861974134381,204.17912299901766,1115.894449256179,458.998360794154,850.1819381695442,1427.5407262004062,910.3571888505528,1676.588312646554,2175.514349383197,2282.8518188437465,3.1217431916698777,765.8097851963737,821.232272865196,805.2090035890808,1241.3600883655713,1397.3822316600558,1307.5627744323058,1095.0376812557113,0.0
395,0,15.22,512.3619560406933,538.5826663568927,298.6760754769227,1254.2227145577028,0.0,651.7648568704944,507.57077174790163,768.9935531854235,246.60004897038684,0.0,187.4566602266589,1054.6964957952594,1209.911088137989,1912.5998552993174,1329.444363354839,649.2205820316726,1003.9049178306976,1248.782291479483,0.0,0.0,10.962137810166626,4.497745925491705,1602.3355255818105,795.1810269376433,10.680803644707416,783.6374295048319,2138.254628179398,874.6289165618961,1877.1796493219056,0.0,10.845320797489657,0.0,0.0,3.546523543375993,7.842303800260968,0.0,1609.8320810675796,983.2388830704912,0.0,0.0,3.076463319169658,8.93532229003203,0.0,0.0,11.859826316903082,0.0,0.0,0.0,0.8067675167222126,0.0,21.553242806988965,23.823535420213183,0.0,0.0,17.18807849927266,0.0,956.6869989457376
396,0,15.31,49.981182618361,20.257608757801343,0.0,293.9673846939497,0.0,0.0,0.0,0.0,0.0,440.7972118745657,0.0,5485.0666690424,603.5514959433118,214715.73505197527,75.7305158490891,0.0,0.0,0.0,862.3665163212847,0.0,0.0,588.3303634868809,464.46217078209366,433.0013965835528,455.7784118897032,518.6552224661799,35244.34940684578,388.49001338172525,27691.052332893258,0.0,766.1934601701606,694514.9277550175,1114.5427650007691,210673.00972374305,238282.11576195448,232287.7281293154,209783.00555535138,671.4543279183531,387800.1309167343,584220.4730998586,614.505746165709,226820.24407561426,599526.7787334485,623.048444901891,1393.466673795142,414632.7705724288,236291.41756118851,288835.63845189824,650.1709943514818,534400.9346584536,936585.1718429228,949286.5563635741,1888.1787106534948,203902.90489019657,227957.99948566308,245293.76226834746,83.85184247405407
397,0,15.31,60359.61646682881,26964.30406735733,104197.72374034596,38630.65294216408,40102.57067362362,48001.860782158416,105134.61478045561,66539.59811567102,120624.07181029892,1089.3378520835302,129865.97584771918,70677.56936942987,963.7141743536054,43859.30191567842,51152.22734713048,47847.76248139749,134451.45388791716,89730.79889695748,6116.770599897965,115677.94876752244,56724.21158331987,1153.525894189169,86613.49745273957,1162.176880133051,1086.8566379282233,1300.386048193349,1421.2688866081876,1045.1813058699006,910.8655620567804,173157.98104196097,958.4171418572593,0.0,1517.835510865561,1393.9233221589666,158.09886969866432,354.450073691674,325.48442980096263,1654.6824239086945,0.0,0.0,1411.5145892382975,0.0,10246.414595702028,1385.003995633991,3269.5169088797998,110.44004453082223,490.18310784267726,161.735150433183,2893.236221288543,467.4276005750814,0.0,0.0,2563.7038884559493,412.4836083104007,2710.825161147676,3373.8549482417443,59504.09714111298
